"","V1"
"4068",61.1220081727963
"4069",59.3235294117647
"4070",60.2813653136531
"4071",33.7647058823529
"4072",62.9658577405858
"4073",67.9458474987858
"4074",68.3272835465635
"4075",46.4830044930651
"4076",50.6782491582492
"4077",57.096926713948
"4078",49.7130281690141
"4079",68.2259136212625
"4080",62.3759191176471
"4081",56.282207384132
"4082",52.3791923340178
"4083",61.0746268656716
"4084",24.1862068965517
"4085",66.7676523838262
"4086",60.9964476021314
"4087",60.9783333333333
"4088",60.8406004288778
"4089",60.3541341653666
"4090",60.9850523168909
"4091",61
"4092",61.0032258064516
"4093",61
"4094",59.6846339501207
"4095",66.3971631205674
"4096",59.1456628477905
"4097",61.422032583398
"4098",61.0102040816327
"4099",63.1794871794872
"4100",61.1049968374447
"4101",61.0101302460203
"4102",61
"4103",61
"4104",61.0223642172524
"4105",61
"4106",61.0384615384615
"4107",61.0031847133758
"4108",61.4412903225806
"4109",61.1989380530973
"4110",61.0836956521739
"4111",60.9951422623178
"4112",60.9082644628099
"4113",61.1698356429262
"4114",60.3982092365693
"4115",61.035140562249
"4116",61.0358158044343
"4117",60.7063697566028
"4118",61.0097087378641
"4119",61.0933831376734
"4120",61.0903747244673
"4121",61.042194092827
"4122",61.0139478471801
"4123",61.0182664756447
"4124",61.0179282868526
"4125",61.0091012514221
"4126",61.0342763873776
"4127",60.6653992395437
"4128",61.0336894001643
"4129",60.9621342512909
"4130",60.995599559956
"4131",61.0023201856148
"4132",61.0255319148936
"4133",56.8379008746356
"4134",61.7063086104007
"4135",51.7964884277733
"4136",64.6682161533992
"4137",58.8969980408266
"4138",73.7450620902841
"4139",79.0624379933572
"4140",77.037394256156
"4141",76.4206830021223
"4142",59.8662466487936
"4143",55.3579012825496
"4144",72.3018822968787
"4145",63.5868632707775
"4146",68.9567486950037
"4147",71.9016328156113
"4148",64.6660522519634
"4149",70.6438727149628
"4150",57.037037037037
"4151",72.1071428571429
"4152",65.3024351924588
"4153",67.8687164470473
"4154",66.0143920595533
"4155",67.9542611415168
"4156",70.0047548291233
"4157",73.3916043703278
"4158",80.8642161569058
"4159",78.7663009112888
"4160",46.5027630670044
"4161",39.1444081694632
"4162",37.8952287260207
"4163",45.9616049809754
"4164",53.0605259704962
"4165",38.1759811399251
"4166",39.8417660328714
"4167",45.8367867500612
"4168",49.8536809048717
"4169",36.2265084075173
"4170",53.5167805553153
"4171",61.238591916558
"4172",61.3592017738359
"4173",61.0299785867238
"4174",60.8700290979631
"4175",57.5889884763124
"4176",60.4429400386847
"4177",61
"4178",61.2800802139037
"4179",48.3941441441441
"4180",45.1918505942275
"4181",51.684329199549
"4182",51.3470374848851
"4183",54.9797297297297
"4184",54.4197698036561
"4185",58
"4186",62.1533816425121
"4187",61.1505681818182
"4188",61.4929444967074
"4189",58.6135593220339
"4190",62.4652777777778
"4191",61.1175141242938
"4192",61.031007751938
"4193",51.1445497630332
"4194",51.579370594659
"4195",52.342767950052
"4196",62.2505201831045
"4197",70.5866910866911
"4198",68.7087980173482
"4199",65.0326765977895
"4200",63.779079497908
"4201",48.1343885785227
"4202",53.1519250780437
"4203",55.1363040629096
"4204",60.2112845138055
"4205",62.1884346959123
"4206",61.0896898575021
"4207",60.0419697817571
"4208",51.5661496350365
"4209",44.1843971631206
"4210",47.8734723220705
"4211",31.7131401965856
"4212",22.0469516468115
"4213",57.6153427638738
"4214",54.9879807692308
"4215",51.7651663405088
"4216",67.1143654114365
"4217",62.4431818181818
"4218",56.4080808080808
"4219",39.0253378378378
"4220",38.5405296950241
"4221",40.3086053412463
"4222",65.8474516695958
"4223",67.9616127993128
"4224",75.9045206547155
"4225",68.8414826498423
"4226",77.8391079251294
"4227",66.5679365079365
"4228",56.1725868725869
"4229",54.080746051241
"4230",55.912100456621
"4231",51.5313661202186
"4232",47.4806214335191
"4233",59.4097330498464
"4234",55.693115942029
"4235",73.0645909130079
"4236",46.2804243598898
"4237",52.1842383043405
"4238",49.703379501385
"4239",53.9001849549741
"4240",67.4567646825711
"4241",76.7249302720774
"4242",60.7619107915203
"4243",73.2511979823455
"4244",72.857786643026
"4245",70.5166865315852
"4246",63.4534791252485
"4247",64.9365128047845
"4248",57.071162721453
"4249",67.3396811337467
"4250",69.1818181818182
"4251",60.4811628596856
"4252",71.642030608436
"4253",71.0332929782082
"4254",77.2203996421115
"4255",56.7097058823529
"4256",60.266631467793
"4257",47.2597831211693
"4258",50.5318852011407
"4259",54.6815270304894
"4260",57.357619914997
"4261",55.7031960276942
"4262",50.3256365990505
"4263",55.1322489391796
"4264",59.0692850838482
"4265",51.8890425164189
"4266",62.7988628287136
"4267",70.140625
"4268",62.6135593220339
"4269",60.4369114877589
"4270",58.1325301204819
"4271",66.8422638981916
"4272",66.4595687331536
"4273",66.1528884462151
"4274",74.0731707317073
"4275",68.2130325814536
"4276",62.2908587257618
"4277",46.9259259259259
"4278",35.4824742268041
"4279",54.8200253485425
"4280",63.0484809308339
"4281",43.1254480286738
"4282",28.4825737265416
"4283",36.7311557788945
"4284",46.1365313653137
"4285",49.0731707317073
"4286",42.3550724637681
"4287",39.643757431629
"4288",34.2282282282282
"4289",29.7153739612188
"4290",40.6223107569721
"4291",47.8137347130762
"4292",36.2017699115044
"4293",55.6544821583986
"4294",49.2836676217765
"4295",55.0425836599337
"4296",49.9675213675214
"4297",56.1780481061653
"4298",42.3192389006342
"4299",31.8168074699867
"4300",52.8444597384721
"4301",39.9744187641451
"4302",48.7855701311806
"4303",45.400314589068
"4304",51.2661040584728
"4305",53.6148975225103
"4306",54.2285822234816
"4307",52.1003259688519
"4308",50.4682146935668
"4309",55.3120393120393
"4310",47.1172655054296
"4311",55.013009757318
"4312",58.0269320843091
"4313",54.796710986704
"4314",50.6018116391612
"4315",55.0950742369209
"4316",52.2020086738188
"4317",57.1001915041783
"4318",55.9191270860077
"4319",56.140821458508
"4320",62.3264331210191
"4321",58.1082887700535
"4322",38.7938273820205
"4323",30.9839142091153
"4324",39.8844325609032
"4325",32.5273141122914
"4326",51.719051869576
"4327",53.062443109412
"4328",51.2773902628056
"4329",52.9086896971542
"4330",57.9961647903006
"4331",47.4243070362473
"4332",44.7679900744417
"4333",46.0350015590895
"4334",54.3977202711029
"4335",52.0947829997751
"4336",52.1737931034483
"4337",52.0228863758751
"4338",30.3639705882353
"4339",51.0222222222222
"4340",24.4494773519164
"4341",23.3393177737881
"4342",42.3516209476309
"4343",42.4922027290448
"4344",40.7111416781293
"4345",42.8206686930091
"4346",52.9525936104431
"4347",39.7977736549165
"4348",48.5740149094782
"4349",53.3545454545455
"4350",42.4150943396226
"4351",36.5681818181818
"4352",37.0777202072539
"4353",47.0682926829268
"4354",57.9049079754601
"4355",41.7571428571429
"4356",50.4452054794521
"4357",60.2474332648871
"4358",48.6251018744906
"4359",44.1462686567164
"4360",52.0512958963283
"4361",58.3528368794326
"4362",57.5729076790336
"4363",49.012
"4364",37.5094513600738
"4365",49.4423393739703
"4366",38.7997671711292
"4367",40.96953010279
"4368",33.7823604060914
"4369",33.77888
"4370",44.1522935779817
"4371",47.1978922716628
"4372",43.354343220339
"4373",41.7898520476787
"4374",49.8701942951633
"4375",41.5763221153846
"4376",54.4716599190283
"4377",50.475106685633
"4378",77.0258928571429
"4379",69.9289637495423
"4380",53.0548848868659
"4381",45.6529625151149
"4382",53.8847572218808
"4383",53.2242754327952
"4384",61.2171052631579
"4385",60.8180030587721
"4386",52.1505750200588
"4387",57.1535041287317
"4388",49.2532154340836
"4389",58.9154991243433
"4390",51.2211618257261
"4391",52.1383483925194
"4392",56.8960167714885
"4393",54.9059507532488
"4394",47.5082771580266
"4395",41.4804511530962
"4396",51.0308531198233
"4397",50.3788308740068
"4398",45.0648489314665
"4399",51.5498305084746
"4400",46.2078420619687
"4401",45.3591378931163
"4402",54.343256890385
"4403",50.6440549262798
"4404",41.5933202357564
"4405",36.2825278810409
"4406",29.3561980928945
"4407",33.7667354519191
"4408",37.8902704382965
"4409",46.7749244712991
"4410",44.1679129843644
"4411",36.1922856323487
"4412",33.7874181478017
"4413",32.8199734278122
"4414",30.0481520591341
"4415",38.8686624818928
"4416",35.9507229695705
"4417",36.9554689345618
"4418",45.5205158264947
"4419",35.7383087764254
"4420",50.5771087759159
"4421",40.0360576923077
"4422",37.6262953367876
"4423",42.0570979570456
"4424",44.1699164345404
"4425",39.7689969604863
"4426",54.0053619302949
"4427",47.3301282051282
"4428",68.4948024948025
"4429",56.0377358490566
"4430",67.1739766081871
"4431",60.6805249343832
"4432",59.3513089878272
"4433",69.288259283108
"4434",62.6266473569877
"4435",70.7735381565907
"4436",65.3847543352601
"4437",57.2860628240317
"4438",56.3676161626032
"4439",55.8390438247012
"4440",66.3771031781359
"4441",58.4875100725222
"4442",67.1590909090909
"4443",61.5804586625554
"4444",47.0586630286494
"4445",61.49005090236
"4446",54.9124893797791
"4447",66.2665517241379
"4448",54.350369872226
"4449",64.7647058823529
"4450",60.4465517241379
"4451",48.413982717989
"4452",52.5766345123258
"4453",59.8700489541611
"4454",57.4057532172597
"4455",58.1759722757027
"4456",54.5486963190184
"4457",49.4789108382274
"4458",52.9218865143699
"4459",47.8227762803235
"4460",38.6001683501684
"4461",56.8743961352657
"4462",54.0812961910176
"4463",55.2239936229574
"4464",51.9454926624738
"4465",61.8664412510566
"4466",42.9757336343115
"4467",56.8266245724809
"4468",52.5003110419907
"4469",54.2727272727273
"4470",46.6891543078826
"4471",52.3588086886961
"4472",56.9005896635449
"4473",47.3217417389699
"4474",32.5169823644677
"4475",30.7398198198198
"4476",30.9633734939759
"4477",28.60710553814
"4478",58.5985185185185
"4479",28.2457305502846
"4480",50.9447092469018
"4481",55.163278407875
"4482",47.7179338632308
"4483",35.2622950819672
"4484",38.3143640726774
"4485",52.3970856102004
"4486",44.6052586355044
"4487",38.10459121041
"4488",32.2034686971235
"4489",37.2214178731902
"4490",31.8793103448276
"4491",31.3360440713536
"4492",44.2185341946982
"4493",51.8156381755462
"4494",45.0498530132288
"4495",31.9650872817955
"4496",33.5547128927411
"4497",24.6128661688685
"4498",25.7550443906376
"4499",30.8436790310371
"4500",30.7308061420345
"4501",23.3672748675692
"4502",23.7545743834527
"4503",27.4810093652445
"4504",41.7333333333333
"4505",71.9837816455696
"4506",70.2682403433476
"4507",65.8530183727034
"4508",64.46632996633
"4509",75.1639425458148
"4510",42.8947016323254
"4511",54.9221168928596
"4512",71.274235645041
"4513",74.3987147247835
"4514",73.6054178916422
"4515",71.49436147516
"4516",73.2430555555556
"4517",67.3297872340426
"4518",71.4904296044237
"4519",71.6214667187703
"4520",71.5604693140794
"4521",72.0871518418688
"4522",71.7035460992908
"4523",71.5801068090788
"4524",72.138419054194
"4525",64.036954087346
"4526",74.1655405405405
"4527",77.1023890784983
"4528",64.7991395935321
"4529",18.2463029066803
"4530",0
"4531",1.72957639939486
"4532",2.16052318668252
"4533",2.73360160965795
"4534",9.74380337429702
"4535",0.273469387755102
"4536",18.8109161793372
"4537",14.6902654867257
"4538",0.0510083036773428
"4539",2.2233564720294
"4540",5.21843207660084
"4541",3.87836663770634
"4542",2.49509269356598
"4543",13.7403614457831
"4544",53.4306287319986
"4545",50.4043408360129
"4546",12.7225873400208
"4547",53.844051086713
"4548",46.1477616963985
"4549",8.39120545868082
"4550",49.9831606217617
"4551",53.0784239558708
"4552",52.8599074025906
"4553",53.6465217105695
"4554",69.2543035265656
"4555",61.7143595041322
"4556",72.3664383561644
"4557",70.5988753514527
"4558",61.4650907091809
"4559",69.9221902017291
"4560",63.3085861846352
"4561",56.2685050798258
"4562",62.2211551287182
"4563",65.2938996138996
"4564",61.3884778012685
"4565",70.4883663366337
"4566",78.1718586661091
"4567",80.300853485064
"4568",80.8102149140715
"4569",65.9896121658146
"4570",77.483986435569
"4571",74.7704728950404
"4572",69.9170540515906
"4573",66.1407757028525
"4574",43.7689880549921
"4575",64.2538226299694
"4576",55.2672717761934
"4577",63.6791370601832
"4578",58.4707627397983
"4579",63.825310806503
"4580",64.2580982236155
"4581",57.6374038728806
"4582",60.8675818080976
"4583",51.9693853383693
"4584",62.7167002384756
"4585",72.9256267701668
"4586",57.5200282101863
"4587",64.1810063167066
"4588",63.5662393162393
"4589",67.5071895424837
"4590",67.0094722598106
"4591",51.5791666666667
"4592",74.4681520314548
"4593",56.5128205128205
"4594",53.7156166814552
"4595",56.2563192904656
"4596",57.5561450044209
"4597",56.026875
"4598",55.8633443118622
"4599",76.581764784408
"4600",82.2970407593523
"4601",82.3682505399568
"4602",82.4436838830118
"4603",82.5183016105417
"4604",72.5043380912399
"4605",79.5631643367906
"4606",53.3978453618076
"4607",64.559853190288
"4608",64.3309576837416
"4609",64.5763727121464
"4610",66.8609074243813
"4611",60.1577516439049
"4612",65.8616944243302
"4613",62.994229915668
"4614",64.3799533799534
"4615",59.9776430466086
"4616",60.4950789419725
"4617",63.9740932642487
"4618",25.5132890365449
"4619",41.11171875
"4620",60.8381652964085
"4621",61.7609515744091
"4622",60.5926045016077
"4623",63.4582571602681
"4624",56.4224633056796
"4625",61.4018587360595
"4626",59.3839617631439
"4627",67.2035428968392
"4628",67.3165240882485
"4629",66.5163517441861
"4630",58.4027362120564
"4631",69.3653095370887
"4632",56.1401765797514
"4633",61.5408326661329
"4634",63.1067615658363
"4635",67.5845464725644
"4636",62.5455109756786
"4637",57.8681888946549
"4638",60.3966074313409
"4639",61.6370097394051
"4640",62.3749591369729
"4641",59.5791726105563
"4642",58.0969507427678
"4643",59.65992003998
"4644",57.2668613138686
"4645",57.9956955142728
"4646",58.2361477572559
"4647",54.8271330367974
"4648",52.9386745796241
"4649",55.8145299145299
"4650",61.2456351169859
"4651",38.9273012552301
"4652",34.4312080536913
"4653",37.4393876706661
"4654",56.431746031746
"4655",41.9297423887588
"4656",44.4952380952381
"4657",40.3139072847682
"4658",29.8678370321298
"4659",24.411237928007
"4660",40.6524822695035
"4661",40.808091317591
"4662",62.3889304412865
"4663",48.8610646133244
"4664",52.9435127978817
"4665",42.4677563529562
"4666",47.7849264705882
"4667",46.3300800800801
"4668",43.3743207576463
"4669",43.8739406779661
"4670",60.6341059602649
"4671",57.9772727272727
"4672",76.230073828537
"4673",68.2536188590352
"4674",82.8372781065089
"4675",56.601961614451
"4676",67.4629678930834
"4677",31.442791005291
"4678",43.8166134708241
"4679",55.4026216309097
"4680",53.2686873479386
"4681",0
"4682",13.5201504567437
"4683",12.601683029453
"4684",41.0438620315046
"4685",39.847981677641
"4686",40.1625607064018
"4687",54.7334252239835
"4688",46.8700607902736
"4689",45.6919961271583
"4690",55.6181630390206
"4691",54.979101728535
"4692",51.8436376707405
"4693",55.1650990594357
"4694",50.9736511919699
"4695",52.4835526315789
"4696",52.4461193072482
"4697",43.1531700457049
"4698",57.7036516853933
"4699",56.1298761365431
"4700",52.9512592861026
"4701",52.7362795477903
"4702",61.7570886512591
"4703",60.5591162903617
"4704",49.4216387002106
"4705",59.5375838732068
"4706",60.2492987845599
"4707",58.9521982885807
"4708",57.8663667636941
"4709",58.5257270693512
"4710",64.2659025787966
"4711",62.3287327478043
"4712",67.3677802944507
"4713",67.0273321449792
"4714",62.4648704663212
"4715",63.4294019933555
"4716",36.6503698938565
"4717",28.6060388209921
"4718",39.901833133459
"4719",42.9447305754001
"4720",37.9783631232361
"4721",41.1669254658385
"4722",37.7684283727399
"4723",33.2447552447552
"4724",32.510843373494
"4725",27.4594594594595
"4726",33.2495849474267
"4727",36.8193832599119
"4728",41.8331135967337
"4729",52.1540162122329
"4730",40.2971044325511
"4731",39.2432098765432
"4732",40.3819475322366
"4733",32.8355424644084
"4734",18.0025859839669
"4735",31.2639318885449
"4736",36.393083573487
"4737",16.1379179331307
"4738",15.7105118326912
"4739",21.6751467710372
"4740",22.0734484024972
"4741",18.9764942914708
"4742",25.3386348575215
"4743",18.7293827160494
"4744",25.3694860380413
"4745",17.6618090452261
"4746",20.832882584069
"4747",33.7484526967286
"4748",21.2993479549496
"4749",35.9295331857949
"4750",26.487700228833
"4751",55.9042642140468
"4752",55.2523331940382
"4753",50.5276579050608
"4754",49.8160127253446
"4755",53.0919037199125
"4756",55.6763518966909
"4757",52.1806451612903
"4758",55.2561720850648
"4759",52.8827507017096
"4760",52.5737226277372
"4761",51.9419840566873
"4762",58.9292803970223
"4763",39.2559750606166
"4764",52.3742016280526
"4765",49.0988720902328
"4766",45.0476995305164
"4767",39.6804389928986
"4768",51.7761489698891
"4769",39.4891576313595
"4770",57.9128746390521
"4771",53.0170267257938
"4772",49.2957709173313
"4773",59.8226136184935
"4774",66.1065340909091
"4775",61.8376245066717
"4776",66.2761250953471
"4777",65.3903225806452
"4778",66.9869969040248
"4779",66.8521739130435
"4780",66.2329545454545
"4781",65.8855421686747
"4782",56.5250215836211
"4783",58.3114355231144
"4784",62.9933574879227
"4785",68.2264267990074
"4786",65.3270332187858
"4787",67.0346820809249
"4788",63.64140625
"4789",67.5719063545151
"4790",67.4992142482975
"4791",59.6001378834885
"4792",59.4564819056344
"4793",60.265708650324
"4794",45.1824602707475
"4795",61.2981301027127
"4796",57.3485811577753
"4797",64.946732664275
"4798",38.0220427961809
"4799",35.9032472570099
"4800",25.7677083333333
"4801",59.9197736020647
"4802",56.9915526887174
"4803",60.618967474788
"4804",58.1305955727802
"4805",50.2019254415785
"4806",14.2896665832965
"4807",28.7787412641828
"4808",30.1357299430075
"4809",39.0668719050869
"4810",37.7447628106052
"4811",35.3802345339504
"4812",47.0240580712064
"4813",42.6692019525485
"4814",50.7507579933848
"4815",49.5082935057633
"4816",40.2794386002576
"4817",41.1339375629406
"4818",39.1865491009682
"4819",40.1419315220558
"4820",43.0204408378112
"4821",42.7765758916229
"4822",58.0153736939015
"4823",65.4989739542226
"4824",50.7692848110159
"4825",57.7950100400019
"4826",52.8455971049457
"4827",52.6569119286511
"4828",52.8733241663802
"4829",48.4978762135922
"4830",50.10649617024
"4831",53.8592695975808
"4832",45.8470203488372
"4833",44.3612249610345
"4834",59.2409817858729
"4835",58.175641025641
"4836",62.8274801211662
"4837",57.712582781457
"4838",48.4465324007753
"4839",64.7012563983248
"4840",62.6908757053713
"4841",53.0272574858935
"4842",55.4882245139285
"4843",55.1700906851769
"4844",52.6952808821891
"4845",49.8285714285714
"4846",51.0671256454389
"4847",68.2969768283852
"4848",67.3295859610639
"4849",63.218949044586
"4850",62.9633194780166
"4851",42.2633700936796
"4852",37.8460850111857
"4853",41.6928148254443
"4854",40.7857542287009
"4855",28.0974828880548
"4856",44.1648319172516
"4857",45.4318855088157
"4858",45.2996960123979
"4859",45.3885861338177
"4860",43.2295658773004
"4861",43.9143591713703
"4862",43.5696158033203
"4863",58.1094618305322
"4864",57.385927150404
"4865",53.5842754811427
"4866",61.0541343972463
"4867",53.6198959261169
"4868",39.3589330262905
"4869",50.3273223511063
"4870",55.5579859072226
"4871",57.413894518858
"4872",53.000234283483
"4873",60.3626122697519
"4874",59.5070892410342
"4875",62.3262209577999
"4876",59.7509596032948
"4877",63.9140173410405
"4878",54.4479439331251
"4879",53.3251728478392
"4880",59.9869771536827
"4881",18.4707347721611
"4882",41.592758053139
"4883",44.6955280685062
"4884",37.9288864388093
"4885",45.344798825044
"4886",43.2517202552233
"4887",26.1891604675877
"4888",49.6953240218617
"4889",6.44820903022037
"4890",21.9206239434455
"4891",16.2054464851172
"4892",43.6895542012536
"4893",45.8220710754877
"4894",47.6077296138953
"4895",44.268626795857
"4896",44.0018029749086
"4897",43.6952108433735
"4898",45.272505464342
"4899",51.8844860843207
"4900",43.2031098153547
"4901",41.483212919677
"4902",47.3409476771107
"4903",52.132350420024
"4904",48.3137557959815
"4905",54.7577531988723
"4906",42.3332387492197
"4907",39.4164451827243
"4908",47.6848826848827
"4909",52.6285604311008
"4910",49.5635682448974
"4911",47.9593798970779
"4912",49.9366493919508
"4913",57.8492169306526
"4914",60.4686303877517
"4915",62.9494204046368
"4916",51.0629208640845
"4917",56.6621680452764
"4918",61.6432846540579
"4919",56.8917042238759
"4920",67.318391562294
"4921",62.9058141357154
"4922",63.6419369858761
"4923",62.9212328767123
"4924",62.5831218274112
"4925",63.2865709612938
"4926",62.5388977494241
"4927",63.1393483709273
"4928",62.5551591657519
"4929",37.7906306075365
"4930",48.3586212030971
"4931",44.9928080549784
"4932",50.2315221059737
"4933",49.2116852613036
"4934",46.8424642702469
"4935",41.3558889243537
"4936",43.6873977086743
"4937",5.75828460038986
"4938",13.8849587912088
"4939",43.5299817400012
"4940",49.459254276379
"4941",50.2631223628692
"4942",49.2562323867331
"4943",53.8975951973753
"4944",56.5958552846287
"4945",54.5774421395084
"4946",55.7360986441158
"4947",46.4005437245129
"4948",41.5491124260355
"4949",53.7826086956522
"4950",28.5487117552335
"4951",55.2678458622868
"4952",51.5434462444772
"4953",54.4683870967742
"4954",57.1535735380981
"4955",52.4904079978384
"4956",52.0522940305871
"4957",38.294687863513
"4958",42.1857392171528
"4959",36.3457862728063
"4960",40.259167696745
"4961",49.3584105544212
"4962",52.872312532774
"4963",39.9598997493734
"4964",50.1091047438088
"4965",65.4161392405063
"4966",65.933014354067
"4967",71.802613480055
"4968",66.8238739366894
"4969",65.6396052212671
"4970",66.5736531986532
"4971",60.9570405727924
"4972",59.2039503904456
"4973",59.5458563535912
"4974",61.2862001943635
"4975",61.2831652443755
"4976",62.8310291858679
"4977",61.8737270875764
"4978",61.0310204081633
"4979",60.6761904761905
"4980",61.0448484848485
"4981",60.9287144573488
"4982",61.0911330049261
"4983",61.1832014607425
"4984",4.59902498476539
"4985",47.675
"4986",61.007326007326
"4987",51.3231490462334
"4988",57.8662059901457
"4989",58.2134491877597
"4990",63.8937238493724
"4991",61.5098436062557
"4992",58.2059803980278
"4993",67.4480479239826
"4994",64.859872611465
"4995",50.8286234501023
"4996",65.6432058584215
"4997",58.1852256901428
"4998",63.240353460972
"4999",65.9305872042068
"5000",47.7249392056201
"5001",48.7967747846802
"5002",47.151491188432
"5003",37.1613876319759
"5004",47.1007639141506
"5005",36.3975136895072
"5006",25.5493827160494
"5007",31.4590163934426
"5008",13.4670882437482
"5009",32.2775342721253
"5010",38.9983149786363
"5011",45.0211670480549
"5012",34.0909799337619
"5013",42.5915254237288
"5014",53.0699343724364
"5015",50.2418440802573
"5016",47.1768924302789
"5017",61.8632054176072
"5018",15.791788856305
"5019",42.9030192131748
"5020",40.060826618144
"5021",25.273556231003
"5022",25.300071787509
"5023",40.1964962121212
"5024",56.3262635379061
"5025",38.3901569186876
"5026",20.209711846318
"5027",13.6989247311828
"5028",15.8967871485944
"5029",30.8659029649596
"5030",41.3041649137568
"5031",37.6118568232662
"5032",33.0877589453861
"5033",19.9908779931585
"5034",25.8019801980198
"5035",58.9636044176707
"5036",29.2536788227767
"5037",40.2614044079959
"5038",30.4992668621701
"5039",38.0739608801956
"5040",49.3630363036304
"5041",61.2048811817598
"5042",60.9741620111732
"5043",61
"5044",61.0132625994695
"5045",27.0613303269448
"5046",60.9174443646805
"5047",61.2050805452292
"5048",60.9707142857143
"5049",60.962850182704
"5050",60.9171648163962
"5051",60.8387559808612
"5052",60.72029399755
"5053",61.0561317876754
"5054",61.5480122324159
"5055",60.8058368076236
"5056",61.0016420361248
"5057",61.0110361741263
"5058",61.1359281437126
"5059",60.9164067373674
"5060",60.9925775978408
"5061",60.2401800327332
"5062",61.047215496368
"5063",61.014652014652
"5064",61
"5065",61.242848447961
"5066",61.0821078431373
"5067",61.0004587155963
"5068",60.3245901639344
"5069",59.7261640798226
"5070",61.1387186629526
"5071",60.5621118012422
"5072",62.3754760091394
"5073",62.8458533653846
"5074",64.110253365004
"5075",57.3883059781658
"5076",56.5857854658268
"5077",58.499399279135
"5078",56.3441315723897
"5079",57.3139933084039
"5080",57.5210994967093
"5081",59.2581993806223
"5082",67.3274760383387
"5083",69.4389288047028
"5084",67.7177798682973
"5085",66.6519367157665
"5086",66.9944008958567
"5087",67.6964573268921
"5088",66.6661439548377
"5089",60.3934856529261
"5090",63.1926380368098
"5091",68.9726666666667
"5092",65.3953275309208
"5093",42.8625072212594
"5094",41.863436123348
"5095",15.6208422087498
"5096",38.635430287181
"5097",0
"5098",53.5950587274698
"5099",59.3295624614843
"5100",61.5218785386232
"5101",48.6009483188076
"5102",64.9583929666735
"5103",60.2187445050114
"5104",40.2678433535576
"5105",44.3563283922463
"5106",49.2518817697815
"5107",56.3601587874414
"5108",47.3810483870968
"5109",38.6881045751634
"5110",49.7037037037037
"5111",41.4308743648151
"5112",42.1224998442271
"5113",42.3897562311695
"5114",31.6612
"5115",40.8368005738881
"5116",42.495513683266
"5117",44.8201178069778
"5118",41.3318475073314
"5119",46.859576539304
"5120",41.8351317196462
"5121",34.4318664643399
"5122",43.3717885375494
"5123",36.9035639412998
"5124",49.085376727597
"5125",61.0186683260734
"5126",28.1761786600496
"5127",60.9373508353222
"5128",61.1689606074988
"5129",58.4187158469945
"5130",40.4184704184704
"5131",60.9290519877676
"5132",61.014371257485
"5133",61.2071960297767
"5134",60.6719890510949
"5135",60.9698457223001
"5136",60.6120865659453
"5137",60.4912990692028
"5138",56.9231231231231
"5139",51.0866834170854
"5140",61.1681141439206
"5141",45.4314741035857
"5142",50.24826629681
"5143",53.48670998228
"5144",28.4987468671679
"5145",39.2024539877301
"5146",56.7910447761194
"5147",61.2335483870968
"5148",61.0026560424967
"5149",60.1358695652174
"5150",60.9721886336155
"5151",35.4736543909348
"5152",41.0872051465332
"5153",54.1071932299013
"5154",32.696006203955
"5155",28.0071748878924
"5156",42.5407407407407
"5157",44.9634814363968
"5158",65.895165987187
"5159",62.3096221959858
"5160",69.0907750286744
"5161",67.8622407972995
"5162",66.2658820703735
"5163",71.2038074990336
"5164",70.8728897715988
"5165",69.6853024806354
"5166",70.3388566694283
"5167",62.4767616785431
"5168",69.6939532230462
"5169",70.1742610837438
"5170",66.6710775047259
"5171",64.7568610786501
"5172",69.836515291937
"5173",65.1587576682897
"5174",61.1372235626796
"5175",41.554104782112
"5176",42.2034628240327
"5177",49.1751973429787
"5178",58.1013075652559
"5179",41.6515444659417
"5180",34.7734720045591
"5181",41.5295599922466
"5182",42.1806424476061
"5183",0
"5184",73.5698892774261
"5185",45.9079651548889
"5186",43.1143984220907
"5187",36.4792127377267
"5188",35.3158088235294
"5189",40.1592271818787
"5190",33.7789040228065
"5191",40.004501607717
"5192",42.8781937017231
"5193",42.9461599366588
"5194",47.7822959585782
"5195",36.2697368421053
"5196",39.1801264044944
"5197",49.3720457654854
"5198",36.4487004103967
"5199",41.0163785259327
"5200",48.4696826892868
"5201",41.3808948004837
"5202",43.6147741147741
"5203",44.0232004759072
"5204",46.1798780487805
"5205",39.6558167570826
"5206",41.1784989858012
"5207",44.4986548013245
"5208",47.1710691823899
"5209",49.1725239616613
"5210",24.5765333538036
"5211",43.0770053475936
"5212",45.2678690714763
"5213",11.5145348837209
"5214",41.6372282608696
"5215",46.0153452685422
"5216",30.8074484944532
"5217",38.2326185834958
"5218",60.8010779029887
"5219",45.0313479623824
"5220",50.7735234215886
"5221",61
"5222",61.052142279709
"5223",60.1275805119736
"5224",61.4027838115785
"5225",69.5262697022767
"5226",68.4070259334192
"5227",69.4555817610063
"5228",59.5727884905308
"5229",63.9498446239901
"5230",69.3048862115127
"5231",74.8044144696505
"5232",70.6203351495836
"5233",69.652608376194
"5234",64.52537577418
"5235",82.2981331673927
"5236",78.4066482798665
"5237",81.4032625164361
"5238",67.9912109751862
"5239",74.1204597381062
"5240",61.4129797304249
"5241",65.1753476053851
"5242",71.4141294560976
"5243",64.5356946228666
"5244",59.5023792093704
"5245",28.7952167414051
"5246",45.2579492675956
"5247",46.6720096923416
"5248",46.4608467590858
"5249",50.1363636363636
"5250",50.2417042195821
"5251",45.0003216468318
"5252",53.8225951994225
